NShow	Energy	ZFInt	ZhAng	AzAng	NParticles
640	1000	11.6683	10.354	-148.898	70
641	1000	25.1996	20.2279	83.6115	23
642	1000	20.4523	15.887	-75.945	27
643	1000	28.131	17.5392	114.153	511
644	1000	14.3387	12.7226	-162.65	36
645	1000	17.7337	22.1739	15.724	35
646	1000	25.463	15.0159	5.28845	15
647	1000	28.8071	19.332	-161.016	14
648	1000	14.5875	24.5462	99.6087	47
649	1000	21.409	7.73651	90.4205	49
650	1000	14.3544	22.4329	154.168	92
651	1000	10.4102	10.138	11.9917	672
652	1000	16.7858	22.4102	-60.7581	41
653	1000	28.1899	9.20035	135.046	33
654	1000	20.3351	20.5224	-63.0714	34
655	1000	27.654	18.0743	-10.4202	16
656	1000	24.6446	13.0323	47.4026	48
657	1000	23.9831	23.5282	67.784	22
658	1000	22.6983	9.88173	125.267	53
659	1000	18.273	18.7774	-127.922	20
660	1000	34.5292	25.0785	-156.507	24
661	1000	27.1705	7.22943	-31.8645	42
662	1000	18.4631	12.456	123.542	307
663	1000	19.7544	22.5855	-92.552	22
664	1000	22.0633	13.9458	-1.15354	48
665	1000	18.8775	20.9215	115.306	44
666	1000	20.5343	15.2752	-26.2821	93
667	1000	23.9985	19.9314	128.699	80
668	1000	25.5715	21.1283	-64.1624	30
669	1000	29.1915	21.8888	42.6667	33
670	1000	21.8627	16.2718	79.58	28
671	1000	29.0552	4.94016	-85.3805	30
672	1000	13.966	19.8302	-136.222	43
673	1000	43.5358	20.7215	0.624158	80
674	1000	26.8824	11.6681	-5.61619	83
675	1000	46.3005	6.69097	112.674	60
676	1000	35.961	21.81	-2.35611	79
677	1000	10.4138	22.2527	119.701	103
678	1000	28.175	22.3842	-8.74397	33
679	1000	13.767	9.59531	-100.919	76
680	1000	9.36726	22.0797	-163.663	214
681	1000	13.4059	25.5051	-75.1912	161
682	1000	11.4125	6.36203	-64.6098	117
683	1000	15.5216	11.033	97.6343	66
684	1000	22.8662	18.562	123.88	31
685	1000	25.8259	22.8422	-23.0082	22
686	1000	16.9792	21.76	50.0799	74
687	1000	19.5833	22.1934	123.586	30
688	1000	21.7173	14.9678	-166.307	150
689	1000	16.4176	13.783	-112.048	50
690	1000	21.6327	16.2598	-158.258	517
691	1000	26.6349	13.6353	119.573	33
692	1000	14.673	5.7417	172.142	100
693	1000	37.638	25.1129	-162.893	19
694	1000	26.6608	20.3301	94.3398	25
695	1000	50.1364	21.2854	58.2389	21
696	1000	24.1964	12.7846	-9.4493	28
697	1000	21.9895	18.7139	-175.543	14
698	1000	16.7961	15.6042	-58.2467	18
699	1000	13.7376	24.0225	107.569	76
700	1000	17.0749	23.3099	-52.5516	29
701	1000	31.6571	19.4998	144.407	37
702	1000	17.5216	7.0067	-74.8139	110
703	1000	37.141	22.7492	154.199	56
704	1000	16.1668	24.8379	-168.315	37
705	1000	11.6263	16.8342	-135.433	53
706	1000	26.5252	8.62117	76.364	31
707	1000	11.0461	13.5979	-176.84	223
708	1000	7.53042	19.4214	-130.578	570
709	1000	19.0212	15.6764	-137.973	175
710	1000	35	20.513	129.724	21
711	1000	19.7706	2.93119	89.7688	214
712	1000	12.7681	14.8901	-84.7172	334
713	1000	9.90704	3.18299	177.258	142
714	1000	27.982	21.7915	100.064	36
715	1000	37.2237	7.08074	-138.66	13
716	1000	23.7419	23.8555	-117.027	57
717	1000	33.9533	20.7719	151.666	50
718	1000	17.763	24.7326	109.317	25
719	1000	25.6195	5.82722	-136.971	30
720	1000	14.9817	24.0496	-102.228	27
721	1000	21.1475	18.2361	-151.857	37
722	1000	22.9368	6.84021	141.23	33
723	1000	22.8907	19.417	146.183	19
724	1000	25.7511	3.564	99.8476	25
725	1000	30.0226	18.3559	-172.646	139
726	1000	18.4621	6.85964	57.5878	59
727	1000	34.8068	22.0804	137.683	44
728	1000	25.7859	14.281	172.179	30
729	1000	22.9458	24.5817	-42.7611	34
730	1000	14.4949	19.9437	29.0512	49
731	1000	18.9324	17.4106	142.047	66
732	1000	21.0582	18.8305	-147.849	59
733	1000	12.3969	13.0132	-69.8275	92
734	1000	15.4068	24.9229	-26.8879	30
735	1000	19.6866	18.4097	56.1625	28
736	1000	10.7304	8.45064	46.9332	494
737	1000	15.2965	13.1291	-142.26	74
738	1000	35.6432	14.4186	-104.884	28
739	1000	14.1292	21.7783	-27.6608	45
740	1000	29.8013	19.5658	130.401	10
741	1000	24.7119	3.69327	-36.7032	23
742	1000	30.3831	21.3738	23.3613	31
743	1000	12.633	20.083	-29.2841	45
744	1000	47.256	18.0882	-45.3943	64
745	1000	23.3419	22.3477	37.9787	21
746	1000	19.0325	9.64551	-90.5662	39
747	1000	16.564	21.2252	-35.62	42
748	1000	25.1147	15.5578	175.73	148
749	1000	26.2483	11.2961	69.2646	40
750	1000	20.3384	20.6814	26.3245	72
751	1000	18.2865	12.7845	172.105	104
752	1000	13.7277	21.7583	93.8426	67
753	1000	19.5776	19.0319	64.3403	36
754	1000	54.4141	23.9843	76.2122	17
755	1000	20.5218	24.7725	160.885	267
756	1000	62.364	13.9865	-127.733	14
757	1000	15.1725	16.056	-131.51	75
758	1000	46.4476	4.61693	128.135	105
759	1000	22.7005	4.35707	18.2139	128
760	1000	13.7477	1.0928	6.09775	77
761	1000	15.7509	19.4946	136.624	80
762	1000	26.0247	22.2551	-123.315	13
763	1000	21.3046	17.519	-29.0385	35
764	1000	12.9416	19.2814	44.7211	35
765	1000	26.9443	9.60514	-27.2971	19
766	1000	30.6414	14.0849	-10.7134	28
767	1000	22.9316	8.80352	-107.042	61
768	1000	30.0932	12.8109	-130.775	41
769	1000	19.0759	21.1689	-137.356	122
770	1000	19.1541	12.3003	-65.8296	36
771	1000	16.6316	11.9898	102.647	245
772	1000	12.6128	25.405	-48.3651	128
773	1000	13.225	6.44824	2.89811	93
774	1000	10.246	19.1522	1.17096	217
775	1000	22.271	4.88595	-82.1636	88
776	1000	14.1061	5.23997	87.9808	97
777	1000	19.8245	25.6176	-108.214	20
778	1000	11.8976	16.398	22.7486	251
779	1000	27.9101	16.3161	-61.1512	92
780	1000	20.3083	24.2838	127.046	200
781	1000	22.7539	16.6573	-77.675	45
782	1000	9.16253	11.9207	135.743	98
783	1000	11.7894	10.1186	36.2837	64
784	1000	13.1924	16.5755	-145.278	35
785	1000	31.3744	10.3028	113.788	31
786	1000	14.0256	16.6239	-35.6995	50
787	1000	29.534	22.4764	175.046	126
788	1000	14.4162	7.67764	-88.8617	58
789	1000	26.7228	17.599	-157.217	27
790	1000	13.5156	20.246	-131.722	61
791	1000	23.3502	23.638	-42.1786	81
792	1000	42.6017	2.40213	70.782	35
793	1000	17.5645	22.663	-123.406	23
794	1000	16.5911	11.9171	111.061	103
795	1000	15.0803	4.15005	25.1013	95
796	1000	26.8673	13.9276	146.401	23
797	1000	16.5059	24.7098	36.5306	46
798	1000	20.5653	21.6623	177.95	21
799	1000	27.396	19.1405	133.84	27
800	1000	21.0815	24.8293	-36.5045	57
801	1000	16.3404	12.1232	-132.556	166
802	1000	11.6618	18.8394	139.932	60
803	1000	18.6282	12.3142	-19.5363	37
804	1000	15.3959	13.4261	83.2212	33
805	1000	24.2038	21.3839	147.362	21
806	1000	17.5614	25.174	162.824	121
807	1000	18.6369	12.8483	84.7246	35
808	1000	24.1738	10.3144	-153.157	21
809	1000	18.0504	13.4072	178.018	77
810	1000	29.9063	12.2533	-119.178	59
811	1000	20.4861	8.16179	-105.126	48
812	1000	20.4549	12.3023	114.994	45
813	1000	23.3742	13.202	-156.041	77
814	1000	11.038	11.1392	175.735	79
815	1000	34.9756	23.0739	-146.882	18
816	1000	18.7642	21.5664	139.349	25
817	1000	16.4914	16.352	-19.0426	29
818	1000	20.5875	4.89986	-6.53869	43
819	1000	22.3391	10.2704	-175.89	35
820	1000	16.8168	17.4441	56.7769	66
821	1000	26.4617	8.76602	-159.872	45
822	1000	34.4827	23.7428	106.634	31
823	1000	19.1761	20.5564	-82.6294	17
824	1000	13.8743	25.5164	70.441	33
825	1000	32.2839	24.9851	-123.314	60
826	1000	25.2926	20.1879	41.1356	23
827	1000	25.2445	7.64656	46.7932	32
828	1000	9.46971	4.28573	113.292	423
829	1000	18.8069	18.2435	-121.357	59
830	1000	27.2074	9.86762	-129.331	22
831	1000	15.8267	22.6159	152.648	54
832	1000	36.1639	23.168	-71.0653	26
833	1000	24.247	11.1096	-19.5849	48
834	1000	17.4586	24.1092	148.766	64
835	1000	19.8491	14.1633	128.01	29
836	1000	26.5813	17.1757	-168.718	75
837	1000	18.3567	17.6961	107.286	38
838	1000	18.5362	16.0064	111.724	35
839	1000	18.3508	9.1683	55.2555	28
840	1000	24.6619	25.4059	-52.1916	17
841	1000	30.1549	5.33333	-24.6081	20
842	1000	33.936	11.8173	-97.0673	48
843	1000	26.0411	17.5158	117.869	9
844	1000	17.9757	17.3694	-39.8717	72
845	1000	11.7066	12.3864	83.4529	118
846	1000	21.0695	18.2747	156.426	20
847	1000	7.07908	11.9015	118.848	456
848	1000	28.9659	17.6409	-114.353	28
849	1000	22.0781	18.3496	-22.3571	25
850	1000	22.1636	18.268	98.2515	41
851	1000	15.0487	3.57692	-46.7808	47
852	1000	20.6256	14.8915	11.9917	46
853	1000	35.8624	10.3998	120.564	36
854	1000	30.2052	9.04946	-104.896	22
855	1000	13.8017	20.8644	-147.769	576
856	1000	9.68382	15.9734	-4.19535	279
857	1000	34.4568	16.0966	36.3998	24
858	1000	22.2918	7.31884	-124.788	112
859	1000	25.4153	22.5883	25.8445	28
860	1000	20.5882	20.9478	98.8614	28
861	1000	11.042	7.56264	83.1229	133
862	1000	16.3449	23.8446	-7.84836	64
863	1000	9.93004	17.4727	120.471	114
864	1000	10.4093	10.6445	62.7176	72
865	1000	22.1605	13.5868	25.2274	31
866	1000	28.6362	16.0555	-29.0727	35
867	1000	7.14561	17.1667	-7.96129	896
868	1000	15.2949	25.0975	128.273	43
869	1000	26.8045	18.9329	3.0956	45
870	1000	8.58843	20.6564	116.602	199
871	1000	14.453	16.5094	44.3838	68
872	1000	24.67	18.6521	-12.4337	25
873	1000	15.5053	5.80469	-30.0165	42
874	1000	25.2762	9.41819	-104.745	39
875	1000	24.0515	16.7097	-38.8201	54
876	1000	22.1169	14.8356	-5.49997	203
877	1000	13.9546	10.2807	-178.092	99
878	1000	25.1708	22.5452	-42.5789	45
879	1000	12.5581	14.9292	60.8136	62
880	1000	19.3431	13.4966	-9.32189	37
881	1000	16.4397	18.3587	-63.6217	42
882	1000	13.2106	18.2526	-170.627	76
883	1000	8.75098	16.82	-154.465	187
884	1000	30.2235	5.63858	-50.4264	27
885	1000	55.9812	22.5535	173.411	18
886	1000	20.5509	23.8929	120.122	21
887	1000	25.9481	19.1102	-152.269	31
888	1000	19.8588	11.4367	133.152	17
889	1000	13.3407	24.4696	38.309	46
890	1000	16.6013	15.4396	53.0236	43
891	1000	14.5874	19.205	-99.8698	79
892	1000	14.1497	8.61865	-119.253	82
893	1000	22.144	18.3209	107.682	22
894	1000	18.285	14.3714	-36.896	21
895	1000	11.3302	17.7742	-171.423	61
896	1000	14.5937	20.3733	-159.873	50
897	1000	15.0281	21.2497	133.423	52
898	1000	16.7215	15.9093	93.3695	77
899	1000	14.4334	22.678	-145.375	61
900	1000	29.1771	7.89318	-28.3879	38
901	1000	27.799	22.6731	58.142	16
902	1000	33.3379	10.6668	58.292	16
903	1000	46.4791	23.2896	179.238	28
904	1000	24.7229	17.1505	34.8561	40
905	1000	12.1018	24.731	115.613	37
906	1000	10.1834	16.8433	-166.257	482
907	1000	22.814	22.815	-171.975	56
908	1000	10.1003	19.8904	105.152	88
909	1000	16.7677	21.9905	-90.7662	87
910	1000	9.43941	11.2335	-146.973	352
911	1000	23.504	21.508	164.793	52
912	1000	13.9366	16.2591	-83.8674	106
913	1000	14.5092	15.4573	83.9295	28
914	1000	19.5094	14.3512	72.5974	41
915	1000	33.2065	13.9746	6.29592	20
916	1000	15.3752	19.3921	47.3476	41
917	1000	17.4917	17.2493	-138.552	187
918	1000	32.5223	14.4966	149.74	18
919	1000	28.9459	23.5695	-155.79	10
920	1000	27.4635	20.3454	31.9718	27
921	1000	31.3075	9.87677	38.9485	39
922	1000	20.3294	19.1255	110.107	19
923	1000	29.9572	23.9274	23.6677	42
924	1000	18.0993	23.1211	-179.486	24
925	1000	18.9878	17.0967	-128.979	52
926	1000	13.8571	9.55788	-33.5483	44
927	1000	36.6094	12.4409	-107.346	18
928	1000	32.0978	9.12302	41.8837	168
929	1000	21.163	22.8273	106.028	27
930	1000	17.4834	19.2786	117.855	42
931	1000	32.1825	17.1321	-10.0325	16
932	1000	25.7819	14.2252	-23.8784	21
933	1000	20.3226	8.10255	-10.8832	79
934	1000	25.1794	6.17436	7.72493	37
935	1000	25.4759	22.3482	-66.7168	95
936	1000	18.2253	18.5001	43.7888	58
937	1000	20.8413	25.7166	69.6155	25
938	1000	23.5482	16.7343	141.064	21
939	1000	13.1114	16.6113	167.756	54
940	1000	14.4086	11.4624	87.6509	81
941	1000	10.7886	16.3139	-139.347	69
942	1000	20.3943	20.161	30.991	63
943	1000	18.0149	19.1613	6.09784	68
944	1000	19.1686	11.2383	142.349	158
945	1000	15.3854	16.8406	116.209	39
946	1000	23.7194	14.7378	-92.0131	17
947	1000	33.5066	9.85108	120.564	124
948	1000	16.7519	11.8331	14.8101	35
949	1000	13.0591	7.87356	-101.916	40
950	1000	13.4177	25.4373	-31.5692	51
951	1000	29.8487	22.9051	-42.9354	21
952	1000	28.1247	18.3873	0.833872	28
953	1000	24.4465	23.0225	149.337	24
954	1000	32.0974	24.3829	74.2893	44
955	1000	34.8523	24.5712	-170.355	23
956	1000	12.0935	10.5006	38.5659	87
957	1000	21.9264	24.5829	60.9463	72
958	1000	16.9797	24.6958	-105.125	21
959	1000	25.5947	19.7434	105.409	44
960	1000	5.45602	23.1391	130.117	537
961	1000	13.0772	6.71736	-81.9499	128
962	1000	12.743	16.2922	20.3733	80
963	1000	14.0698	18.8142	-45.7316	68
964	1000	24.0163	14.9728	28.844	34
965	1000	19.566	22.0584	-63.8223	39
966	1000	15.9	11.6635	62.5317	716
967	1000	20.4612	25.7716	-90.9984	66
968	1000	33.4736	15.3436	-83.0526	65
969	1000	20.6448	13.6856	-132.598	35
970	1000	9.0352	11.8456	-34.2908	171
971	1000	17.7175	25.6633	33.1525	36
972	1000	34.3825	23.1741	-48.1762	58
973	1000	20.2504	21.156	62.8977	20
974	1000	33.2772	18.4859	-143.002	24
975	1000	20.9237	16.9851	-41.9464	295
976	1000	22.1225	21.6739	-140.474	35
977	1000	18.319	4.66226	8.955	57
978	1000	11.5975	16.777	-115.074	61
979	1000	32.0593	12.5064	79.7454	21
980	1000	21.8796	10.9929	-27.3756	538
981	1000	22.1813	2.40242	64.7142	23
982	1000	24.8734	25.2713	153.456	15
983	1000	15.0144	18.3243	-76.4424	94
984	1000	9.7415	10.2708	135.496	153
985	1000	14.6431	7.84409	72.6412	55
986	1000	20.6814	25.7074	-136.874	22
987	1000	20.6215	10.3054	-43.3987	53
988	1000	19.1179	2.22471	106.624	56
989	1000	23.4489	22.8802	-65.462	57
990	1000	15.2749	15.1198	-86.7115	66
991	1000	17.3369	17.2586	-56.774	20
992	1000	16.0312	24.9567	-111.935	33
993	1000	12.1987	20.3981	-0.429877	43
994	1000	37.6784	18.4435	106.376	32
995	1000	27.2108	21.8617	-17.9002	23
996	1000	34.1608	11.0553	-12.9187	19
997	1000	59.577	22.6296	27.1839	9
998	1000	11.4008	12.7143	174.389	62
999	1000	17.5343	25.3468	-81.5946	44
1000	1000	21.0388	18.428	-161.183	27
