NShow	Energy	ZFInt	ZhAng	AzAng	NParticles
53938	17.8619	26.6815	24.9371	-110.293	1
53943	10.233	20.3787	22.968	-145.35	1
53949	16.866	12.6922	8.51103	-27.152	1
53957	245.144	11.0095	23.8224	-126.985	19
53963	17.7249	9.8602	9.59361	-143.037	1
53964	44.2633	28.1473	19.6581	-39.1629	1
53967	76.5186	20.9871	18.3624	50.1736	2
53982	178.59	15.3304	13.4394	-53.598	5
53992	61.3709	12.792	15.5217	-136.116	1
54003	41.5092	25.498	16.4481	-168.91	1
54008	17.9889	22.7162	19.2852	148.978	1
54013	21.8196	12.1233	25.1121	-64.812	1
54020	11.704	28.1422	19.761	2.53078	1
54024	110.679	31.4169	20.983	-167.734	2
54027	11.3395	30.1297	23.432	45.0276	1
54035	60.6638	12.9622	22.9032	141.515	1
54037	58.1724	15.3313	20.1252	-175.533	2
54042	11.354	20.3625	19.6074	-155.814	1
54043	31.7002	12.9295	24.9714	141.789	1
54048	69.3599	20.4361	10.6239	-84.2059	2
54051	36.2788	29.4568	24.2408	47.6835	1
54063	15.4965	22.9511	25.5565	-38.0262	1
54067	21.9564	17.3548	16.8437	-131.016	2
54071	51.8227	22.2857	19.8583	158.215	1
54072	20.9583	12.9316	25.2221	25.7261	1
54074	28.6959	13.7629	6.92461	52.456	1
54078	66.8021	30.4315	22.6357	150.061	3
54080	64.5664	61.8098	12.3055	121.205	1
54082	25.4968	15.1139	12.6053	-179.343	1
54084	27.2494	13.7668	21.1538	-173.156	1
54088	15.5017	18.2743	25.3534	-151.476	2
54089	14.8947	35.0835	7.92057	74.276	1
54096	15.911	27.099	14.6096	3.03754	1
54098	18.8898	38.0958	8.10634	-100.386	1
54106	28.8499	15.7061	19.9766	90.2188	1
54108	30.1514	11.6426	12.5188	-102.987	1
54109	103.106	12.9609	6.3916	23.8032	7
54112	67.9763	39.5665	9.64388	-15.8597	2
54114	10.2579	15.8002	22.7245	47.2924	1
54118	28.7336	52.3257	21.2616	7.30366	1
54121	51.0989	22.8325	15.5202	-155.838	2
54130	12.488	13.5608	15.1732	-172.873	1
54133	28.2773	23.4879	22.0053	-62.8185	1
54135	25.8875	20.0048	9.51015	-177.111	1
54142	31.3963	13.5784	25.5432	-64.1449	2
54147	10.7456	37.6017	25.5707	-176.099	1
54148	15.749	20.0331	18.9409	-159.899	1
54150	66.3937	11.672	15.2945	-127.152	1
54159	12.5912	17.6742	19.4796	-92.8073	2
54169	20.3774	21.3071	22.1244	-24.8022	1
54171	15.2143	15.2375	21.4122	93.4661	1
54172	12.9958	17.9497	20.0985	-174.71	1
54176	30.0784	20.3933	11.0236	-145.272	1
54177	22.9972	35.4822	23.3996	-126.139	2
54187	12.4619	19.6323	25.5918	-29.8148	7
54197	12.0455	12.7862	21.4184	75.3313	1
54206	26.4472	23.1676	23.323	-113.085	1
54208	96.8234	14.9332	13.4663	55.4027	5
54218	12.6492	55.2921	12.1069	10.9125	1
54221	24.8273	14.4899	25.2448	47.7512	1
54224	41.1106	29.8139	8.66614	51.793	1
54233	39.9161	8.52446	21.3121	-179.769	1
54235	12.8803	13.6746	16.7802	-51.2198	1
54239	85.2423	14.2513	23.779	-79.7813	1
54241	16.4813	15.0847	12.554	8.05604	11
54242	29.6883	15.6674	16.5621	0.0121584	3
54247	10.6949	15.7287	19.6292	76.0122	1
54249	19.7342	20.8804	3.90294	-162.882	1
54250	32.9926	27.2284	11.8417	38.6417	1
54259	32.9005	31.3712	11.6821	10.3096	1
54260	13.434	8.30016	10.1997	135.799	1
54262	45.3052	21.1291	25.7053	-65.1085	2
54266	176.753	23.4996	20.2448	-1.46949	3
54270	27.7277	31.4382	10.0373	124.949	1
54271	17.3493	12.8922	11.6519	-165.517	1
54272	19.314	18.806	8.9265	7.34785	1
54274	18.2076	12.1937	10.3209	158.969	1
54287	19.4483	15.9296	14.4913	145.292	2
54290	37.698	19.8001	25.5122	-135.524	1
54315	56.0461	23.7771	24.3483	-103.962	1
54324	18.4721	11.9512	4.31298	-173.948	1
54329	11.0077	23.7393	19.8553	60.1688	1
54330	16.8098	21.9139	6.95373	-122.266	2
54332	12.698	13.8195	24.6211	65.5373	1
54333	25.5384	21.7913	12.7178	49.713	1
54336	22.7517	13.5468	20.5887	138.253	1
54352	34.7345	19.8898	14.0423	138.801	2
54358	28.3406	14.7012	11.9913	-61.1488	2
54366	10.8009	21.1222	24.8798	-25.5955	1
54370	10.4232	27.9396	22.3247	-10.2226	1
54375	12.7111	10.625	15.1661	-177.159	1
54384	26.5484	6.48058	8.17056	-50.7335	2
54390	28.1882	19.795	20.3049	-84.8185	1
54392	19.1609	19.9152	9.12265	-28.466	1
54397	107.366	13.0249	17.0021	165.316	3
54402	29.8017	12.9122	17.9507	32.67	1
54403	28.7455	17.4426	21.2347	85.5909	1
54412	13.2685	14.021	6.30244	-62.5749	1
54417	10.533	25.4592	17.9585	-172.856	1
54419	24.1562	44.6152	16.5302	-142.668	1
54420	17.7018	20.6866	9.33515	93.2101	1
54424	14.8794	18.4485	21.5922	-7.49282	1
54425	10.5797	12.2342	17.7269	26.391	1
54437	11.5263	24.2673	15.1697	162.08	1
54442	11.0781	21.7457	16.9366	4.62963	1
54445	10.6972	15.1636	13.628	74.7846	1
54446	132.341	26.1256	20.6	-172.383	2
54457	44.0714	31.9385	22.7578	-67.1707	1
54461	121.386	12.689	15.219	87.1833	5
54463	11.9873	21.471	19.5349	-8.4104	1
54464	166.167	17.1893	14.7489	92.113	7
54465	16.5665	16.9351	4.37413	-99.8326	1
54469	140.495	18.227	22.7338	-116.906	13
54474	14.0074	26.6588	24.4653	154.773	1
54476	26.5574	15.0972	10.8744	-49.6007	1
54492	23.9668	23.2259	15.4331	49.787	5
54495	339.866	14.7475	17.6721	14.9616	12
54496	17.8186	22.6365	12.9915	57.5051	1
54498	43.1599	14.637	6.53917	-12.3474	1
54502	60.84	18.1883	23.8962	-78.1677	5
54514	37.3812	12.9838	13.1802	-63.1684	4
54517	15.9229	12.2904	20.2049	43.3641	2
54524	13.2273	17.0725	25.4125	-39.395	1
54525	31.0919	31.6514	18.3479	138.041	1
54551	15.3871	22.5531	11.7299	-152.824	1
54553	49.0276	27.0288	17.3566	-75.0303	2
54555	20.5362	16.8531	10.0283	32.6587	1
54556	39.7246	17.0043	9.22561	43.8727	1
54559	16.8217	8.7342	20.7631	-113.648	2
54565	10.1185	21.1908	20.0185	-128.105	1
54567	89.7906	16.3692	5.55162	-48.3517	2
54572	38.8788	12.8727	13.3067	-63.6932	1
54582	64.3272	15.2781	4.98463	142.117	7
54592	16.0677	9.44261	13.5489	-122.357	1
54595	18.7165	23.3361	18.7181	-170.953	1
54597	18.2633	20.3358	24.3426	-72.9321	1
54598	73.4999	23.0658	22.1111	134.938	2
54603	11.8121	25.144	16.5484	-174.403	1
54606	23.2039	10.557	12.9724	46.2279	1
54607	56.8218	21.4964	18.8535	-82.9447	1
54620	44.4531	20.0581	22.5523	120.975	1
54621	32.574	15.127	14.3509	82.0313	1
54638	11.5747	16.3884	19.9889	93.916	1
54641	18.5523	18.8578	9.11286	24.0041	1
54642	31.2943	19.1512	14.5435	-155.84	2
54643	66.5334	41.2517	24.4528	78.225	2
54645	12.366	17.804	23.2026	43.3877	1
54648	28.8602	25.3519	17.9986	-56.173	1
54649	12.2759	20.1457	24.6982	129.776	1
54652	593.514	25.3583	11.7194	-72.9453	23
54656	15.9566	20.4308	22.2666	53.7206	1
54661	39.8121	10.5447	20.36	-61.5736	4
54663	16.7684	11.3594	15.6111	-61.7779	1
54666	109.749	34.3963	11.9949	112.433	2
54668	25.5295	24.7284	24.0484	-12.7149	1
54675	42.8262	14.1666	24.2517	90.8998	1
54688	20.5499	19.608	14.9944	-8.15071	1
54690	55.0342	18.4008	23.8911	2.74952	1
54693	22.4446	25.6526	19.9629	-116.576	1
54698	68.4004	19.2768	19.5708	-42.3481	1
54700	13.2638	9.78442	10.7899	129.326	1
54704	10.8033	16.731	10.287	-163.658	1
54708	108.571	22.4254	12.7876	109.037	3
54710	11.0886	18.4814	2.88204	160.712	1
54712	164.331	14.7543	14.3247	-28.3266	7
54714	45.5649	20.267	2.60046	176.071	3
54718	16.6937	14.8955	11.4383	60.0891	1
54719	47.6423	17.8729	14.8643	133.458	1
54720	252.188	40.7689	12.5019	20.709	5
54721	10.5809	15.0795	21.9017	80.3563	1
54727	21.5062	33.1371	17.455	177.026	1
54728	20.2851	11.7445	14.3836	24.021	1
54730	12.4837	20.1916	12.3718	-68.656	1
54735	11.2581	7.17609	23.1459	-58.4458	1
54741	42.5994	23.5054	11.8888	-131.024	1
54742	25.4143	18.9901	14.1768	-113.429	1
54744	58.8163	31.7179	24.0095	164.188	1
54750	19.174	32.108	20.8205	43.2164	1
54759	23.1493	26.354	23.6272	133.812	1
54768	11.7318	15.5564	21.0857	135.264	1
54770	112.585	41.2486	22.8741	24.589	1
54773	12.1164	16.4514	9.69366	-70.323	1
54775	21.06	27.011	8.59966	78.3104	1
54776	22.4289	22.6696	22.8994	-49.2833	1
54786	82.0074	12.5304	16.852	-76.6155	2
54791	26.401	22.6632	24.053	39.9363	1
54795	46.9613	19.835	7.99894	-121.987	1
54798	27.3005	15.1853	17.1308	-89.3585	2
54808	15.6281	14.4123	22.6965	17.3863	11
54810	23.1001	11.3185	19.5566	-145.976	1
54813	34.7416	36.7298	24.9252	65.927	1
54817	37.3659	17.957	2.67692	-92.7705	2
54820	80.3661	22.7865	17.03	111.361	4
54822	11.4294	36.183	12.2383	-27.8585	1
54826	20.2609	46.0335	23.7815	-15.6681	1
54834	36.9397	19.5782	13.0445	-55.7123	1
54835	21.6837	9.83721	21.3566	16.202	1
54836	20.9343	32.9474	1.72184	86.3965	1
54840	12.4008	12.7047	8.47896	-12.5261	3
54846	52.7839	11.2369	20.1418	44.8323	1
54854	45.1444	26.1314	11.307	102.425	1
54855	117.383	17.3161	21.7513	-27.2835	3
54858	169.065	25.1501	5.83471	118.129	8
54866	33.3783	16.0103	13.6613	22.5464	1
54869	38.6708	11.6644	21.6225	-100.435	3
54873	29.3809	19.7738	13.7256	26.6471	2
54875	53.1568	19.7079	25.0464	-166.993	2
54877	32.0114	19.7621	23.1081	162.039	1
54881	12.8037	29.2614	21.6623	67.4926	1
54883	11.5616	20.3115	19.3819	95.9081	1
54885	10.532	14.5624	17.1199	108.294	1
54890	25.7059	12.4858	12.089	18.9365	1
54898	11.5614	32.3091	23.827	-157.303	1
54905	14.1255	21.1485	13.8144	-138.151	1
54910	15.0683	12.1458	7.79398	-96.1092	3
54915	22.219	25.0729	12.9833	160.032	1
54923	18.5811	18.78	21.2815	-96.8707	1
54927	14.5391	16.6133	4.91334	-127.855	1
54929	48.9161	10.2044	8.49896	1.81882	6
54930	37.5129	22.5647	9.42263	33.0205	1
54938	10.5125	12.2994	21.0503	51.3141	1
54950	98.3578	11.7784	5.88347	-145.458	7
54953	50.2261	22.28	22.6352	174.356	2
54961	182.283	34.5532	9.90163	128.026	3
54963	74.2389	14.0406	20.6938	147.155	3
54969	92.8908	9.7305	19.3531	-71.8317	4
54970	17.6177	24.5105	23.5338	-136.678	1
54973	11.0405	24.345	11.4728	93.0897	1
54991	21.3155	13.8698	14.0312	-3.11735	1
54996	24.1889	14.8931	19.7484	0.565692	1
55002	108.196	19.6795	17.3182	62.6651	4
55005	84.9515	22.3703	24.9052	-3.85902	1
55006	27.2852	14.1027	13.023	43.9247	2
55009	15.2519	10.7138	25.1939	101.044	2
55010	16.1854	18.2359	13.5612	36.571	1
55011	17.0722	17.9388	21.2999	41.1485	1
55031	95.2192	17.6533	17.5555	-46.0499	6
55035	42.4666	21.5265	20.7445	12.103	1
55040	47.1131	21.2467	19.1721	-174.622	3
55043	133.267	11.6051	20.4078	144.595	9
55045	13.0496	16.4357	21.9866	-179.912	1
55048	22.8171	21.711	19.6996	16.0416	1
55049	12.7973	17.421	6.72852	20.7326	1
55054	29.2142	21.6152	18.5766	14.3957	1
55060	47.9037	42.3851	20.7708	135.43	1
55065	16.6155	22.5118	11.6943	-151.021	1
55074	45.9756	21.5368	7.46058	-114.021	1
55076	23.9064	14.5186	21.481	178.08	2
55092	40.6494	22.1467	12.52	115.164	2
55104	17.4152	20.4985	25.2982	-71.5093	1
55105	17.1723	27.7959	19.905	-145.341	1
55114	15.3943	9.79071	22.0463	-38.1313	1
55120	18.6549	16.5212	25.4756	129.717	1
55123	40.616	9.43557	24.4578	90.5304	1
55125	71.1455	21.9914	12.4044	-21.4449	1
55131	10.3441	16.2887	13.8574	57.4564	1
55133	38.2226	16.1426	14.8186	19.9385	3
55135	56.1238	13.8414	18.2085	60.7303	3
55137	15.3265	22.6891	22.6805	45.502	1
55141	127.354	19.092	24.2497	150.999	4
55142	16.4768	15.7823	1.61044	38.7294	1
55149	14.9043	14.9631	8.47207	70.7411	1
55150	18.5113	15.3104	16.0339	-5.74205	1
55152	34.4657	27.2032	13.5123	43.4887	1
55156	24.231	26.0963	25.5095	36.6854	1
55159	84.1591	15.1336	24.5141	-33.2445	1
55162	25.0638	19.8742	20.6951	113.969	2
55163	27.3148	13.4229	10.4337	-53.9875	1
55175	14.5482	16.3187	8.91753	-173.352	2
55182	14.0839	21.9246	24.1243	-58.132	1
55190	17.0162	15.6424	7.11467	-85.0807	1
55192	59.3094	25.8847	4.33476	-145.763	3
55193	17.8202	20.9856	15.6967	-51.9835	2
55196	18.0715	23.824	12.3404	-128.43	1
55201	56.7386	26.5039	11.263	-132.13	2
55202	46.0041	40.626	18.5117	-151.99	1
55210	142.685	16.2945	25.4324	141.663	3
55211	13.5343	18.3322	10.4451	144.158	1
55214	49.8089	14.0611	7.02853	67.36	2
55220	46.4135	20.2807	22.9641	-75.2151	1
55222	51.9918	30.45	13.1743	10.0646	2
55225	18.5623	82.6944	9.22575	21.6078	7
55226	25.2614	14.6973	13.2227	37.2796	2
55227	28.1269	22.4127	16.5936	-91.2942	1
55231	12.1992	18.6171	23.3468	33.6051	1
55234	19.1636	14.6969	19.5835	-116.93	1
55243	36.7721	17.8383	25.5025	-98.4471	2
55245	45.5303	18.7215	21.183	50.0856	1
55247	10.9866	30.4245	22.8475	52.8525	1
55249	19.8405	20.9694	23.4558	138.761	3
55253	95.8383	22.6434	20.9961	140.794	3
55256	19.5051	17.0436	11.8758	-179.832	1
55263	16.4084	12.1388	9.96592	-142.861	2
55282	37.7654	21.4339	3.7134	63.7892	2
55289	15.695	22.2132	11.2506	-26.7724	1
55295	26.5161	21.4318	23.6993	-13.1859	1
55297	28.3769	35.0866	21.9377	-145.668	3
55301	42.3793	17.9085	15.9348	-13.3769	2
55305	32.8246	18.9714	16.0899	-64.2096	1
55308	36.3627	24.6101	12.0406	-31.4317	2
55309	29.6268	13.4683	20.3779	75.269	1
55310	32.9927	14.5384	11.3136	-69.0506	1
55311	13.7436	23.1365	23.4784	-28.1398	1
55312	12.3664	22.1521	21.018	-93.2848	1
55314	40.4227	12.7551	14.3351	-169.751	1
55317	47.5944	45.0131	20.2506	-160.396	16
55321	11.774	15.6747	6.37633	10.5967	1
55322	34.8014	17.4633	21.5273	-145.894	1
55324	11.5646	14.916	12.7625	-112.638	1
55329	19.2545	19.8929	18.4322	116.156	2
55332	11.3243	13.1876	5.56566	161.035	1
55334	13.5075	17.434	22.2404	103.955	1
55335	30.7874	14.6998	24.2736	110.826	1
55337	27.7051	17.5833	21.9555	8.74538	1
55339	38.533	17.6616	8.53728	47.7888	1
55341	66.116	16.9607	24.839	152.809	1
55342	28.8628	15.2201	11.8925	-65.9434	1
55344	13.8115	28.0605	20.6229	-177.861	1
55346	19.4998	22.9105	17.9974	94.953	1
55349	39.0414	15.5564	25.4694	-108.306	2
55360	18.2571	10.9902	17.291	48.0449	2
55365	363.057	29.5927	19.4248	-68.4867	2
55373	26.0888	14.7006	12.7928	173.757	2
55382	19.9025	9.69553	17.335	-134.241	2
55386	224.025	19.3979	15.4958	64.387	8
55387	11.4116	29.5162	24.1571	145.462	1
55389	16.9637	16.7584	23.9376	138.554	1
55404	22.2777	28.1673	23.7765	101.937	1
55417	75.9642	19.3615	24.15	-170.521	2
55431	32.9356	33.9586	1.70895	94.5907	1
55438	31.1501	17.3942	19.6307	-100.71	1
55440	10.3078	7.18665	24.4443	143.943	1
55444	15.7378	16.3729	23.1714	4.82754	1
55445	12.7465	18.004	20.8719	-125.417	1
55446	20.8523	20.0372	22.6632	-59.6017	1
55461	87.4727	15.4763	6.73056	-98.9321	11
55466	39.6443	36.5478	17.6105	-160.856	1
55470	24.3331	10.8732	22.0742	-65.4898	1
55472	21.2937	16.5351	23.7645	39.2087	1
55474	150.357	20.6775	25.1456	-178.727	2
55476	39.3348	26.4011	1.70144	-57.798	1
55480	35.8875	16.0158	9.40755	-92.9435	1
55481	333.896	36.174	2.69858	128.674	8
55487	32.9616	13.5966	12.0536	165.826	1
55489	50.7966	14.8079	14.6662	-79.2455	2
55493	13.9638	25.7344	16.2619	134.24	1
55496	14.2444	12.0217	22.5152	55.4177	1
55506	32.1297	21.6956	15.8639	-163.166	2
55507	17.966	25.8464	10.4015	-68.3459	1
55508	14.882	29.224	12.303	46.6771	1
55515	11.7167	6.53552	8.19933	-162.758	1
55523	23.308	25.5242	23.5578	27.609	1
55524	10.8387	23.5529	13.1969	134.448	1
55533	25.6355	28.0708	12.4775	34.0738	1
55540	25.7856	14.8744	8.65123	92.6548	1
55543	11.6752	8.3998	8.06103	60.006	1
55545	15.9413	18.1517	20.1047	-101.263	1
55552	27.172	15.4222	21.1737	-138.422	1
55554	42.2898	12.9787	23.7926	-119.877	1
55561	29.3098	12.017	7.93769	85.2112	2
55564	74.204	28.4121	25.2052	-29.8596	1
55565	69.5343	32.0789	21.7575	176.938	1
55572	115.032	13.5922	9.89178	103.966	2
55582	20.3602	8.50086	11.478	-69.5	1
55583	26.6001	19.5606	10.9638	163.338	1
55584	14.1092	10.9738	15.2283	10.6697	2
55591	66.8049	19.5366	18.1982	138.267	3
55599	46.2234	6.80186	23.1151	-15.2716	4
55600	27.0525	8.65496	10.4837	-13.8493	2
55601	21.9362	49.7037	17.7709	166.904	1
55607	33.7572	14.9676	12.3449	80.8764	1
55616	17.7188	21.8153	18.8743	22.5055	1
55620	11.2677	24.3309	22.9784	122.002	1
55622	39.1695	17.8377	25.6992	145.538	1
55625	32.8219	27.9962	14.1577	69.7751	1
55626	26.1555	16.6389	21.4793	-150.668	3
55628	34.2936	17.5459	15.7899	-53.4339	1
55632	10.5366	15.3139	11.9773	-112.945	1
55639	22.6314	28.9293	12.2576	151.079	1
55643	33.5131	21.0242	5.26691	-146.648	2
55644	14.5676	19.2119	9.84921	24.4024	1
55650	10.1594	22.5645	10.8317	55.1966	2
55651	77.4116	13.6199	24.1801	142.398	6
55652	28.6764	30.5809	24.5931	96.389	2
55657	16.7467	25.9413	10.3072	-101.113	1
55661	34.6987	17.1923	12.5279	-101.047	3
55673	16.6161	9.14368	12.4998	97.164	1
55675	38.2149	15.1841	10.811	-34.9687	1
55676	12.7996	28.1164	11.5721	-35.5707	1
55687	22.0648	13.5236	19.1701	134.229	1
55694	54.3913	17.6811	10.8887	49.0089	1
55697	29.2699	15.9336	7.11317	4.51604	2
55698	15.1117	30.9665	13.4995	20.1343	1
55699	62.6449	17.5616	15.1824	53.6101	1
55700	111.679	20.3573	17.1722	155.469	2
55702	24.9217	16.8176	13.4794	65.972	1
55709	14.7364	26.0503	20.8757	133.823	1
55714	18.4201	13.3862	10.2562	-154.921	1
55717	21.717	14.6689	24.351	38.2033	1
55721	24.6144	23.9565	19.6612	50.8369	1
55723	200.665	16.7668	7.69902	-31.7218	4
55724	66.2852	20.1188	13.9969	-89.7701	1
55732	52.6687	42.7462	11.1828	-12.2853	1
55733	51.9203	42.3969	23.517	-76.0206	1
55734	34.8737	16.7319	19.6263	-20.8899	2
55736	11.4831	23.1879	8.6396	-41.0331	1
55739	33.4998	14.9952	21.8786	-147.398	1
55746	67.5908	14.4738	6.65133	115.449	2
55751	19.1323	31.7051	16.043	-61.982	1
55754	134.27	17.934	15.2041	-120.62	3
55755	28.7099	20.3513	17.4256	74.6805	2
55758	13.0864	20.0703	5.79329	-32.6769	1
55759	20.5585	27.9618	22.5768	-22.6243	1
55760	23.8507	31.7606	7.07241	140.793	1
55764	90.5604	13.9179	12.874	157.546	24
55765	10.9517	24.2643	18.1043	59.2453	1
55767	30.2929	13.4432	23.0454	82.4775	1
55768	42.424	26.7767	15.8795	60.9773	1
55769	56.8659	15.3358	9.93431	-140.573	2
55770	11.6367	26.6644	24.1764	133.008	1
55774	26.9013	25.3078	24.2376	150.847	2
55775	50.9853	33.1558	18.6662	81.765	2
55776	77.8387	20.0722	23.6794	-95.2125	1
55780	50.5495	23.5543	21.9403	-171.819	2
55781	26.3229	22.2575	13.3726	-77.1441	1
55782	86.2697	12.1707	21.9369	-26.6091	3
55785	34.6134	9.85063	17.2576	88.977	2
55787	78.157	12.5347	25.7617	-96.9339	3
55791	14.9395	37.35	25.6309	101.668	1
55794	27.3545	16.7772	10.1649	-52.0943	2
55797	12.8226	21.3984	13.9729	88.3946	1
55801	12.672	16.7783	24.5084	-71.0636	1
55802	112.238	14.1096	17.585	34.7725	7
55805	16.4088	11.9281	22.6694	-3.61875	1
55811	30.463	28.6037	11.9294	2.90564	2
55815	48.5047	35.5174	21.2569	68.9935	1
55820	31.7113	24.6663	6.0032	122.988	3
55826	30.2693	15.4281	25.4128	-4.92374	1
55830	29.0018	14.8474	23.3991	69.8728	1
55831	293.927	16.9007	13.1813	61.9958	9
55834	32.1118	13.4905	17.3194	128.889	4
55841	15.5523	21.6906	4.6888	166.981	2
55844	125.649	22.9305	20.6228	-170.237	14
55849	15.9963	13.8303	15.7548	-127.632	1
55850	15.0672	14.6508	21.0902	-79.5712	4
55853	20.4062	13.3357	13.3448	132.963	2
55854	30.3805	20.9886	10.8122	34.3048	1
55860	45.6301	35.2758	6.67225	147.092	1
55865	70.9378	25.9379	16.9247	-105.185	1
55868	36.2646	18.6322	12.5628	113.147	1
55877	25.908	27.208	20.0661	-2.16156	1
55880	106.133	14.5179	8.66667	26.0534	6
55881	35.5913	22.8797	15.229	-119.139	1
55892	71.585	25.0629	23.7045	-86.7761	1
55909	183.025	25.855	21.7632	35.4636	3
55913	42.5152	19.2893	22.338	159.686	1
55917	19.5774	29.3473	17.6975	40.3138	1
55918	11.678	16.4697	22.2352	-124.402	1
55920	66.0889	7.33979	10.9588	96.0066	7
55921	28.5975	36.4266	14.0792	-29.6301	1
55928	21.5947	25.9431	20.6975	-178.371	1
55930	21.9154	31.5165	19.496	85.8222	1
55931	10.7031	24.3603	11.2196	117.156	1
55944	79.9783	15.8054	21.1694	47.7168	3
55945	40.2278	20.6549	16.3504	-42.542	1
55948	17.7065	15.3787	11.4382	-157.099	1
55950	46.0169	11.0671	11.262	114.279	3
55959	60.5131	16.094	8.00339	129.285	2
55960	15.7866	20.4226	13.605	-45.2085	1
55962	53.6382	11.9996	3.54456	-18.2832	2
55963	35.0326	21.2418	21.4744	-162.493	1
55965	56.7876	16.1255	19.5549	-171.827	2
55971	39.5671	18.7708	20.3806	74.1651	2
55974	90.62	14.763	24.3898	-112.562	3
55976	15.0946	25.239	17.3174	84.5277	1
55979	15.8908	16.5015	21.8822	-10.7414	1
55980	17.6086	24.2714	23.4207	144.097	1
55985	35.3355	9.56928	20.1107	-128.971	1
55994	15.8618	18.6526	21.9515	93.347	1
56003	13.5416	24.4976	19.3354	2.8151	1
56006	51.1381	46.3971	23.4079	82.5124	2
56011	104.926	18.8606	13.2826	155.762	1
56014	40.2241	46.8347	24.13	-100.715	1
56016	125.16	18.8789	16.3118	-83.7514	5
56021	18.6256	18.0703	21.3067	-43.3452	1
56027	42.1466	18.6612	6.9207	-130.556	1
56029	34.1299	16.2493	24.2504	-39.7796	1
56033	21.0751	15.1134	11.9639	54.0572	1
56035	12.9637	11.7474	15.7019	-66.1271	1
56038	23.9297	14.277	12.824	-14.1466	1
56050	10.6824	23.3815	20.9184	138.278	1
56060	11.5834	8.1966	14.0617	-129.283	1
56067	63.4899	30.3853	10.7777	40.5466	2
56068	34.3527	19.3065	19.4838	46.5821	1
56080	16.5915	42.2172	6.59632	-6.8308	1
56082	23.4568	21.7659	20.3515	129.165	1
56085	22.5891	19.5287	25.2785	-12.0774	1
56092	27.9472	30.1842	23.499	138.35	2
56094	62.4316	25.0945	19.7998	177.106	1
56095	30.5251	48.0414	14.6115	120.963	1
56100	19.6297	26.4707	25.1893	15.7388	1
56103	24.1852	26.4235	10.2159	1.73326	1
56105	21.0297	24.0375	5.38355	-158.178	4
56108	17.4388	19.919	23.0255	-82.8923	1
56114	79.7556	9.11937	12.3735	-100.688	4
56119	29.1419	19.9857	24.9891	-89.9323	1
56120	11.3924	25.0976	20.0273	50.0073	1
56129	66.6116	19.2473	13.1757	103.335	1
56133	20.5147	10.564	22.7465	111.731	1
56134	50.4498	13.9101	0.81615	140.9	3
56135	14.7114	26.8939	13.3304	85.8789	1
56138	48.2111	34.3571	13.8806	83.3818	1
56148	300.528	12.084	19.1459	-31.3533	10
56152	128.84	15.5338	17.9346	9.01185	4
56170	14.8355	35.3551	16.2034	122.39	1
56171	33.2308	21.5087	20.0915	-39.4901	1
56175	23.6721	14.5133	14.2909	78.2383	1
56176	57.7698	31.0583	23.1421	11.1744	2
56179	22.1676	25.0947	23.5363	126.38	2
56181	21.2646	19.9035	22.5143	-101.044	1
56186	58.006	26.754	25.7456	-70.3839	1
56187	76.181	19.4641	10.4569	60.0593	5
56190	131.132	16.0563	12.6102	9.72616	4
56192	39.2951	34.5847	14.7084	-141.38	1
56193	38.4899	19.8088	12.3057	-53.3059	1
56200	33.2524	17.9843	9.27164	69.6117	1
56205	33.6742	12.5424	8.32579	46.5502	1
56208	33.9362	14.3948	11.8699	-128.21	4
56212	13.2516	23.4657	13.4318	-144.014	3
56224	15.0389	11.629	11.1703	71.8834	1
56230	20.8794	20.657	25.777	80.8623	1
56232	25.2517	23.931	18.8583	-58.5799	3
56239	21.7903	17.4477	12.8972	114.23	1
56252	12.9321	15.5663	12.9855	30.1876	1
56253	43.1806	27.2235	9.29056	-127.35	2
56255	51.0022	18.3384	21.0312	-3.94492	1
56256	34.8842	26.6695	8.03088	-125.488	1
56258	10.8382	16.5781	24.9211	-28.9098	4
56260	50.8088	31.6131	17.8079	-61.4773	5
56262	27.1596	25.941	22.3756	2.93778	1
56271	76.4744	27.1938	25.0204	105.595	3
56273	23.1047	12.011	6.29416	98.4324	3
56275	24.3259	10.4384	18.5741	118.941	1
56276	34.3158	41.8723	3.35219	75.8505	1
56280	57.4175	29.1763	5.77071	-4.20387	2
56283	39.2461	25.7052	22.126	12.5343	3
56285	13.2938	13.8363	5.51459	-147.106	6
56288	28.5329	28.5812	17.8785	-168.601	1
56290	19.1791	30.9539	11.5455	17.6634	1
56291	59.0459	13.1014	19.1735	50.452	9
56292	35.2541	34.4773	16.7105	33.8691	1
56295	112.359	15.5263	23.4594	-69.3899	4
56297	103.463	9.85248	10.4344	-27.2952	1
56299	20.4247	24.0815	25.254	178.278	1
56304	18.4911	14.8076	19.9284	11.1437	1
56305	14.3468	23.5064	17.9176	-113.688	1
56307	67.8724	23.3064	20.2459	172.94	2
56309	35.4772	23.3591	19.4681	14.4533	1
56313	15.6891	21.1303	18.5724	-119.73	1
56314	19.17	30.7751	15.8831	-96.5173	1
56319	23.0607	18.184	14.3507	83.2756	1
56321	16.2463	15.2292	10.4792	81.4163	2
56328	31.9149	9.91928	21.9512	-172.983	2
56335	10.0025	23.31	21.5268	-54.9271	1
56342	42.1263	17.9824	17.6842	-94.8864	1
56345	23.6668	12.3047	24.9591	37.1825	1
